TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
SANDP-500,30,20160525,220000,2092.67,2094.21,2089.41,2089.46,1073
SANDP-500,30,20160525,223000,2089.47,2094.72,2089.03,2094.72,983
SANDP-500,30,20160525,230000,2094.73,2094.73,2090.1,2090.55,1015
SANDP-500,30,20160525,233000,2090.18,2090.54,2090.18,2090.54,38
SANDP-500,30,20160526,170000,2091.68,2094.3,2087.67,2087.68,1490
SANDP-500,30,20160526,173000,2088.07,2091.73,2088.07,2090.31,1287
SANDP-500,30,20160526,180000,2090.33,2092.23,2087.67,2087.67,1198
SANDP-500,30,20160526,183000,2087.33,2090.4,2087.08,2090.32,1140
SANDP-500,30,20160526,190000,2090.44,2090.71,2089.31,2089.85,1048
SANDP-500,30,20160526,193000,2089.84,2090.86,2088.34,2088.75,955
SANDP-500,30,20160526,200000,2088.77,2089.62,2087.98,2088.26,829
SANDP-500,30,20160526,203000,2088.29,2090.58,2087.87,2090.19,862
SANDP-500,30,20160526,210000,2090.17,2090.7,2089.74,2090.6,833
SANDP-500,30,20160526,213000,2090.58,2092.29,2090.22,2091.44,871
SANDP-500,30,20160526,220000,2091.43,2091.85,2090.88,2091.13,807
SANDP-500,30,20160526,223000,2091.14,2092.96,2091.14,2091.91,844
SANDP-500,30,20160526,230000,2091.89,2092.16,2089.78,2090.03,858
SANDP-500,30,20160526,233000,2090.09,2090.11,2090.04,2090.1,18
SANDP-500,30,20160527,170000,2090.06,2094.92,2090.06,2093.84,1485
SANDP-500,30,20160527,173000,2093.82,2096.16,2093.61,2094.45,1306
SANDP-500,30,20160527,180000,2094.53,2095.77,2094.17,2094.4,1100
SANDP-500,30,20160527,183000,2094.39,2095.93,2093.63,2095.93,1062
SANDP-500,30,20160527,190000,2096.1,2097.34,2095.8,2096.4,976
SANDP-500,30,20160527,193000,2096.39,2097.17,2096.22,2097.17,776
SANDP-500,30,20160527,200000,2097.19,2097.29,2096.21,2096.41,714
SANDP-500,30,20160527,203000,2096.4,2096.52,2095.49,2095.51,805
SANDP-500,30,20160527,210000,2095.56,2095.97,2092.39,2093.6,1000
SANDP-500,30,20160527,213000,2093.47,2095.99,2092.14,2095.4,909
SANDP-500,30,20160527,220000,2095.38,2095.57,2093.73,2095.39,814
SANDP-500,30,20160527,223000,2095.38,2096.14,2094.87,2095.88,745
SANDP-500,30,20160527,230000,2095.93,2098.71,2095.93,2098.71,877
SANDP-500,30,20160527,233000,2098.79,2099.06,2098.79,2099.06,27
SANDP-500,30,20160531,170000,2100.13,2102.81,2099.55,2100.64,1513
SANDP-500,30,20160531,173000,2100.75,2103.48,2100.75,2102.42,1284
SANDP-500,30,20160531,180000,2102.43,2103.22,2098.2,2099.47,1202
SANDP-500,30,20160531,183000,2099.37,2099.37,2095.66,2096.93,1155
SANDP-500,30,20160531,190000,2096.94,2097.55,2094.89,2095.28,1058
SANDP-500,30,20160531,193000,2095.27,2095.27,2093.45,2094.48,956
SANDP-500,30,20160531,200000,2094.47,2095.23,2093.74,2094.11,908
SANDP-500,30,20160531,203000,2094.12,2096.58,2093.18,2096.33,898
SANDP-500,30,20160531,210000,2096.43,2096.64,2094.28,2094.47,846
SANDP-500,30,20160531,213000,2094.44,2094.44,2088.85,2091.25,1050
SANDP-500,30,20160531,220000,2091.24,2091.33,2089.38,2089.75,943
SANDP-500,30,20160531,223000,2089.74,2093.32,2088.66,2093.32,1010
SANDP-500,30,20160531,230000,2093.31,2099.23,2093.29,2097.64,1149
SANDP-500,30,20160531,233000,2096.7,2097.07,2096.68,2096.95,38
SANDP-500,30,20160601,0,2096.96,2096.96,2096.96,2096.96,1
SANDP-500,30,20160601,170000,2093.94,2093.94,2085.1,2087.25,1473
SANDP-500,30,20160601,173000,2087.24,2092.95,2086.38,2090.1,1442
SANDP-500,30,20160601,180000,2090.05,2093.73,2089.75,2093.32,1285
SANDP-500,30,20160601,183000,2093.31,2096.77,2093.31,2094.35,1219
SANDP-500,30,20160601,190000,2094.33,2094.86,2092.67,2094.34,1127
SANDP-500,30,20160601,193000,2094.32,2097.18,2094.18,2096.1,1012
SANDP-500,30,20160601,200000,2096.08,2097.45,2094.61,2097.45,941
SANDP-500,30,20160601,203000,2097.44,2098.2,2095.92,2096.18,895
SANDP-500,30,20160601,210000,2096.17,2096.48,2093.68,2095.77,939
SANDP-500,30,20160601,213000,2095.78,2099.51,2094.09,2098.75,1023
SANDP-500,30,20160601,220000,2098.73,2099.64,2096.51,2099.64,928
SANDP-500,30,20160601,223000,2099.65,2100.97,2098.44,2100.12,967
SANDP-500,30,20160601,230000,2100.23,2100.85,2097.93,2099.18,1079
SANDP-500,30,20160601,233000,2099.15,2099.33,2099.15,2099.33,29
SANDP-500,30,20160602,170000,2097.71,2097.71,2088.59,2090.11,1482
SANDP-500,30,20160602,173000,2090.14,2093.43,2089.86,2092.03,1370
SANDP-500,30,20160602,180000,2092.07,2094.98,2092,2094.22,1204
SANDP-500,30,20160602,183000,2095.38,2096.81,2093.82,2095.31,1196
SANDP-500,30,20160602,190000,2095.32,2097.78,2094.54,2097.18,1036
SANDP-500,30,20160602,193000,2097.16,2097.27,2094.79,2095.16,963
SANDP-500,30,20160602,200000,2095.18,2097.91,2094.12,2097.68,879
SANDP-500,30,20160602,203000,2097.69,2099.12,2097.56,2097.86,805
SANDP-500,30,20160602,210000,2097.83,2100.18,2097.52,2100.14,864
SANDP-500,30,20160602,213000,2100.15,2102.75,2100.15,2101.52,912
SANDP-500,30,20160602,220000,2101.53,2101.93,2100.93,2101.84,852
SANDP-500,30,20160602,223000,2101.87,2103.15,2100.53,2103.15,876
SANDP-500,30,20160602,230000,2103.17,2104.59,2101.34,2104.59,1048
SANDP-500,30,20160602,233000,2104.91,2105.26,2104.91,2105.26,28
SANDP-500,30,20160603,170000,2104.07,2104.07,2090.69,2092.81,1530
SANDP-500,30,20160603,173000,2092.83,2092.83,2085.36,2087.2,1413
SANDP-500,30,20160603,180000,2087.18,2093.44,2086.5,2093.07,1312
SANDP-500,30,20160603,183000,2093.1,2093.65,2090.07,2090.84,1202
SANDP-500,30,20160603,190000,2091.03,2097.96,2091.03,2097.63,1152
SANDP-500,30,20160603,193000,2097.64,2097.89,2096.02,2096.98,994
SANDP-500,30,20160603,200000,2096.97,2098.08,2093.83,2093.83,971
SANDP-500,30,20160603,203000,2093.82,2096.24,2093.67,2094.34,934
SANDP-500,30,20160603,210000,2094.35,2097.4,2093.71,2097.35,964
SANDP-500,30,20160603,213000,2097.34,2098.62,2095.88,2098.51,969
SANDP-500,30,20160603,220000,2098.47,2102.75,2098.4,2101.34,998
SANDP-500,30,20160603,223000,2101.31,2101.44,2099.64,2100.99,924
SANDP-500,30,20160603,230000,2101,2101.79,2098.17,2099.06,1072
SANDP-500,30,20160603,233000,2099.07,2099.14,2099.07,2099.13,16
SANDP-500,30,20160606,170000,2101.7,2109.34,2101.61,2107.43,1477
SANDP-500,30,20160606,173000,2107.7,2108.94,2106.98,2107.46,1294
SANDP-500,30,20160606,180000,2107.48,2109.84,2107.48,2109.66,1114
SANDP-500,30,20160606,183000,2109.58,2110.25,2108.89,2109.03,1095
SANDP-500,30,20160606,190000,2109.02,2110.28,2108.39,2108.47,1028
SANDP-500,30,20160606,193000,2108.46,2108.56,2106.09,2106.73,892
SANDP-500,30,20160606,200000,2106.74,2108.76,2101.56,2104.5,1171
SANDP-500,30,20160606,203000,2104.45,2108.16,2104.22,2107.9,941
SANDP-500,30,20160606,210000,2107.89,2110.54,2107.2,2110.05,898
SANDP-500,30,20160606,213000,2110.04,2113.36,2109.68,2112.99,933
SANDP-500,30,20160606,220000,2112.98,2113.11,2111.51,2111.52,856
SANDP-500,30,20160606,223000,2111.53,2112.2,2110.98,2111.1,928
SANDP-500,30,20160606,230000,2111.09,2112.17,2109.14,2109.39,1031
SANDP-500,30,20160606,233000,2109.38,2109.41,2109.34,2109.41,32
SANDP-500,30,20160607,170000,2110.18,2114.28,2110.18,2113.59,1497
SANDP-500,30,20160607,173000,2113.73,2115.77,2113.61,2115.77,1264
SANDP-500,30,20160607,180000,2115.79,2117.11,2114.19,2115.15,1155
SANDP-500,30,20160607,183000,2115.14,2117.46,2114.95,2117.39,1086
SANDP-500,30,20160607,190000,2117.4,2118.06,2116.23,2116.3,978
SANDP-500,30,20160607,193000,2116.31,2117.99,2116.31,2117.85,878
SANDP-500,30,20160607,200000,2117.87,2118.71,2117.86,2118.43,808
SANDP-500,30,20160607,203000,2118.44,2119.22,2118.23,2119.18,740
SANDP-500,30,20160607,210000,2119.17,2119.18,2117.01,2117.05,766
SANDP-500,30,20160607,213000,2117.04,2118.67,2117.01,2118.28,818
SANDP-500,30,20160607,220000,2118.24,2118.24,2116.26,2116.26,827
SANDP-500,30,20160607,223000,2116.25,2116.8,2114.9,2115.4,839
SANDP-500,30,20160607,230000,2115.39,2115.75,2111.56,2112.49,1074
SANDP-500,30,20160607,233000,2112.37,2112.42,2112.12,2112.13,34
SANDP-500,30,20160608,170000,2112.71,2119.83,2112.71,2119.83,1461
SANDP-500,30,20160608,173000,2119.86,2119.87,2113.35,2115.54,1270
SANDP-500,30,20160608,180000,2115.51,2117.21,2114.38,2114.94,1183
SANDP-500,30,20160608,183000,2114.96,2115.2,2112.74,2114.46,1142
SANDP-500,30,20160608,190000,2114.43,2117.34,2114.43,2116.54,990
SANDP-500,30,20160608,193000,2116.53,2118.68,2116.47,2118.17,857
SANDP-500,30,20160608,200000,2118.18,2118.71,2116.23,2117.5,804
SANDP-500,30,20160608,203000,2117.51,2118.03,2116.04,2116.04,837
SANDP-500,30,20160608,210000,2116.03,2117.04,2115.79,2117,696
SANDP-500,30,20160608,213000,2117.01,2119.26,2116.04,2119.26,814
SANDP-500,30,20160608,220000,2119.28,2120.55,2118.98,2119.97,754
SANDP-500,30,20160608,223000,2119.94,2120.4,2118.47,2118.57,774
SANDP-500,30,20160608,230000,2118.55,2119.72,2117.96,2119.03,921
SANDP-500,30,20160608,233000,2119.17,2119.17,2119.11,2119.12,22
SANDP-500,30,20160609,170000,2115.65,2115.65,2109.5,2112.86,1464
SANDP-500,30,20160609,173000,2112.84,2112.85,2109.07,2109.71,1339
SANDP-500,30,20160609,180000,2109.7,2112.38,2108.62,2110.81,1113
SANDP-500,30,20160609,183000,2110.82,2113.02,2109.87,2109.99,1104
SANDP-500,30,20160609,190000,2109.95,2110.45,2108.23,2109.04,1019
SANDP-500,30,20160609,193000,2109.05,2109.95,2107.73,2109.92,941
SANDP-500,30,20160609,200000,2109.91,2112.78,2109.77,2112.51,799
SANDP-500,30,20160609,203000,2112.52,2115.2,2111.93,2114.77,842
SANDP-500,30,20160609,210000,2114.74,2115.18,2111.08,2112.71,828
SANDP-500,30,20160609,213000,2112.72,2114.65,2111.83,2113.04,879
SANDP-500,30,20160609,220000,2113.1,2116.51,2113.1,2115.63,880
SANDP-500,30,20160609,223000,2115.64,2116.77,2114.74,2115.92,829
SANDP-500,30,20160609,230000,2115.93,2117.64,2115.63,2115.75,973
SANDP-500,30,20160609,233000,2115.61,2115.61,2115.48,2115.48,22
SANDP-500,30,20160610,170000,2109.57,2109.57,2096.66,2099.05,1519
SANDP-500,30,20160610,173000,2099.01,2102.22,2096.58,2101.37,1349
SANDP-500,30,20160610,180000,2101.45,2103.76,2099.74,2101.12,1266
SANDP-500,30,20160610,183000,2101.11,2103.61,2100.6,2101.64,1216
SANDP-500,30,20160610,190000,2101.65,2102.68,2099.59,2101.09,1101
SANDP-500,30,20160610,193000,2101.16,2101.48,2097,2097.55,951
SANDP-500,30,20160610,200000,2097.54,2099.33,2096.06,2099.11,898
SANDP-500,30,20160610,203000,2099.1,2099.92,2097.8,2099.23,879
SANDP-500,30,20160610,210000,2099.22,2099.22,2092.75,2093.09,967
SANDP-500,30,20160610,213000,2093.11,2093.21,2090.33,2091.74,1056
SANDP-500,30,20160610,220000,2091.73,2093.58,2090.89,2092.14,989
SANDP-500,30,20160610,223000,2092.13,2093.01,2089.96,2092.75,919
SANDP-500,30,20160610,230000,2092.77,2097.88,2092.77,2096.24,1121
SANDP-500,30,20160610,233000,2096.22,2096.22,2096.07,2096.07,21
SANDP-500,30,20160613,170000,2091.75,2095.49,2088.3,2093.97,1600
SANDP-500,30,20160613,173000,2094,2096.48,2092.06,2096.13,1396
SANDP-500,30,20160613,180000,2096.27,2098.12,2094.13,2094.86,1305
SANDP-500,30,20160613,183000,2094.78,2094.92,2092.12,2093.84,1216
SANDP-500,30,20160613,190000,2093.8,2093.82,2085.86,2086.08,1201
SANDP-500,30,20160613,193000,2086.09,2091.08,2085.57,2088.99,1131
SANDP-500,30,20160613,200000,2088.98,2091.81,2088.39,2091.03,1004
SANDP-500,30,20160613,203000,2091.01,2091.52,2088.34,2090.5,977
SANDP-500,30,20160613,210000,2090.51,2090.53,2085.06,2085.42,1049
SANDP-500,30,20160613,213000,2085.43,2088.3,2084.87,2086.18,1077
SANDP-500,30,20160613,220000,2086.18,2089.41,2085.59,2086.03,1017
SANDP-500,30,20160613,223000,2086.02,2086.48,2081.78,2083.15,1125
SANDP-500,30,20160613,230000,2083.12,2084.33,2078.46,2079.22,1231
SANDP-500,30,20160613,233000,2079.15,2079.15,2079.06,2079.06,17
SANDP-500,30,20160614,170000,2076.65,2081.3,2074.54,2078.4,1505
SANDP-500,30,20160614,173000,2078.38,2080.6,2070.19,2071.74,1364
SANDP-500,30,20160614,180000,2071.73,2073.58,2065.53,2066.22,1322
SANDP-500,30,20160614,183000,2066.19,2068.25,2064.18,2065.04,1348
SANDP-500,30,20160614,190000,2065.02,2070.15,2065.02,2066.82,1240
SANDP-500,30,20160614,193000,2066.83,2074.54,2066.27,2074.22,1119
SANDP-500,30,20160614,200000,2074.24,2074.29,2070.2,2070.76,1055
SANDP-500,30,20160614,203000,2070.75,2071.57,2068.01,2068.42,949
SANDP-500,30,20160614,210000,2068.41,2070.52,2066.72,2066.82,976
SANDP-500,30,20160614,213000,2066.8,2071.53,2066.65,2071.53,1042
SANDP-500,30,20160614,220000,2071.52,2071.65,2065.03,2065.57,1084
SANDP-500,30,20160614,223000,2065.58,2074.28,2064.1,2074.27,1206
SANDP-500,30,20160614,230000,2074.24,2076.3,2072.35,2075.3,1302
SANDP-500,30,20160614,233000,2075.39,2075.41,2075.31,2075.32,30
SANDP-500,30,20160615,170000,2078.69,2082.34,2078.36,2080.77,578
SANDP-500,30,20160615,173000,2080.62,2083.9,2080.54,2080.56,1125
SANDP-500,30,20160615,180000,2080.56,2083.74,2080.56,2081.84,1275
SANDP-500,30,20160615,183000,2081.83,2083.73,2079.53,2079.53,1172
SANDP-500,30,20160615,190000,2079.5,2081.69,2078.69,2081.46,1086
SANDP-500,30,20160615,193000,2081.49,2081.86,2079.87,2080.56,1002
SANDP-500,30,20160615,200000,2080.55,2081.14,2078.94,2078.94,968
SANDP-500,30,20160615,203000,2078.92,2080.65,2078.87,2080.64,907
SANDP-500,30,20160615,210000,2080.65,2083.1,2080.64,2082.59,892
SANDP-500,30,20160615,213000,2082.57,2085.65,2079.67,2079.67,1402
SANDP-500,30,20160615,220000,2079.52,2083.53,2077.89,2082.42,1187
SANDP-500,30,20160615,223000,2082.41,2083.56,2081.07,2082.74,1069
SANDP-500,30,20160615,230000,2082.75,2083.14,2069.8,2072.02,1297
SANDP-500,30,20160615,233000,2072.04,2072.04,2071.5,2071.5,39
SANDP-500,30,20160616,170000,2064.84,2064.84,2053.27,2053.31,1453
SANDP-500,30,20160616,173000,2053.04,2055.71,2051.35,2054.4,1380
SANDP-500,30,20160616,180000,2054.41,2055.09,2050.37,2055.09,1334
SANDP-500,30,20160616,183000,2055.1,2062.49,2054.87,2062.23,1300
SANDP-500,30,20160616,190000,2062.31,2063.28,2056.7,2056.77,1170
SANDP-500,30,20160616,193000,2056.78,2066.59,2055.97,2065.85,1155
SANDP-500,30,20160616,200000,2065.84,2070.7,2064.2,2067.52,1157
SANDP-500,30,20160616,203000,2067.53,2070.87,2067.41,2067.95,1265
SANDP-500,30,20160616,210000,2067.94,2068.82,2064.62,2064.97,1105
SANDP-500,30,20160616,213000,2064.98,2073.79,2064.73,2070.29,1197
SANDP-500,30,20160616,220000,2070.34,2075.33,2070.34,2072.81,1152
SANDP-500,30,20160616,223000,2072.8,2077.73,2072.19,2077.33,1124
SANDP-500,30,20160616,230000,2077.36,2079.62,2076.82,2078.12,1263
SANDP-500,30,20160616,233000,2078.09,2078.11,2077.99,2077.99,23
SANDP-500,30,20160617,170000,2078.2,2078.2,2070.99,2073.7,1569
SANDP-500,30,20160617,173000,2073.74,2075.51,2069.99,2069.99,1410
SANDP-500,30,20160617,180000,2069.91,2070.54,2066.39,2068.29,1319
SANDP-500,30,20160617,183000,2068.27,2068.31,2063.38,2063.42,1298
SANDP-500,30,20160617,190000,2063.4,2067.37,2062.84,2066.02,1126
SANDP-500,30,20160617,193000,2066.04,2071.28,2066.04,2070.07,1102
SANDP-500,30,20160617,200000,2070.08,2070.16,2067.12,2067.77,1003
SANDP-500,30,20160617,203000,2067.76,2070.93,2065.65,2070.19,999
SANDP-500,30,20160617,210000,2070.16,2071.94,2068.99,2070.83,936
SANDP-500,30,20160617,213000,2070.79,2072.29,2068.7,2072.14,1085
SANDP-500,30,20160617,220000,2072.15,2074.68,2071.57,2073.5,1014
SANDP-500,30,20160617,223000,2073.49,2073.88,2070.66,2071.64,1005
SANDP-500,30,20160617,230000,2071.63,2072.11,2069.51,2071.3,1214
SANDP-500,30,20160617,233000,2071.21,2071.23,2071.17,2071.22,32
SANDP-500,30,20160620,170000,2075.58,2098.57,2075.58,2096.35,1578
SANDP-500,30,20160620,173000,2096.14,2100.66,2096.12,2098.04,1325
SANDP-500,30,20160620,180000,2098.06,2098.13,2095.57,2096.78,1218
SANDP-500,30,20160620,183000,2096.76,2097.99,2095.97,2096.45,1188
SANDP-500,30,20160620,190000,2096.45,2096.98,2092.36,2094.21,1139
SANDP-500,30,20160620,193000,2094.22,2094.25,2092.43,2093.34,972
SANDP-500,30,20160620,200000,2093.33,2095.32,2092.59,2094.43,903
SANDP-500,30,20160620,203000,2094.42,2094.94,2090.83,2091.12,1011
SANDP-500,30,20160620,210000,2091.13,2093.8,2090.86,2093.26,910
SANDP-500,30,20160620,213000,2093.23,2093.31,2089.69,2090.14,968
SANDP-500,30,20160620,220000,2090.09,2092.84,2089.71,2092.72,908
SANDP-500,30,20160620,223000,2092.71,2092.97,2086.96,2086.96,977
SANDP-500,30,20160620,230000,2086.95,2088.85,2082.54,2083.48,1165
SANDP-500,30,20160620,233000,2083.44,2083.44,2083.25,2083.25,31
SANDP-500,30,20160621,170000,2085.19,2088.57,2084.65,2086.67,1243
SANDP-500,30,20160621,173000,2086.66,2087.68,2083.02,2086.09,1395
SANDP-500,30,20160621,180000,2085.95,2087.14,2085.02,2085.91,1255
SANDP-500,30,20160621,183000,2085.97,2091.01,2085.89,2088.22,1255
SANDP-500,30,20160621,190000,2088.2,2088.2,2085.53,2087.47,1096
SANDP-500,30,20160621,193000,2087.45,2089.44,2086.54,2089.44,962
SANDP-500,30,20160621,200000,2089.46,2089.78,2087.41,2087.41,889
SANDP-500,30,20160621,203000,2087.42,2088.5,2086.34,2086.81,891
SANDP-500,30,20160621,210000,2086.8,2087.93,2084.96,2087.74,909
SANDP-500,30,20160621,213000,2087.73,2090.81,2086.84,2090.49,997
SANDP-500,30,20160621,220000,2090.48,2093.66,2089.99,2090.8,944
SANDP-500,30,20160621,223000,2090.79,2093.03,2088.74,2092.79,1115
SANDP-500,30,20160621,230000,2092.75,2092.75,2088.52,2088.95,1168
SANDP-500,30,20160621,233000,2088.95,2088.95,2088.81,2088.9,28
SANDP-500,30,20160622,170000,2089.75,2093.55,2089.75,2091.83,1462
SANDP-500,30,20160622,173000,2091.8,2095.15,2090.84,2094.91,1267
SANDP-500,30,20160622,180000,2094.93,2099.71,2093.39,2098.05,1337
SANDP-500,30,20160622,183000,2098.02,2099.55,2096.82,2099.25,1150
SANDP-500,30,20160622,190000,2099.24,2099.24,2093.54,2095.38,1140
SANDP-500,30,20160622,193000,2095.34,2095.87,2089.52,2090.41,1083
SANDP-500,30,20160622,200000,2090.42,2091.21,2088.83,2091.07,1010
SANDP-500,30,20160622,203000,2091.06,2091.08,2085.68,2088.12,1035
SANDP-500,30,20160622,210000,2088.11,2091.84,2087.91,2091.22,980
SANDP-500,30,20160622,213000,2091.23,2092.26,2089.38,2091,939
SANDP-500,30,20160622,220000,2091.01,2091.52,2088.03,2089.56,924
SANDP-500,30,20160622,223000,2089.57,2091.72,2086.07,2086.19,1038
SANDP-500,30,20160622,230000,2086.21,2088.17,2084.36,2085.57,1194
SANDP-500,30,20160622,233000,2085.49,2085.49,2085.39,2085.45,18
SANDP-500,30,20160623,170000,2092.8,2102.87,2092.8,2100.15,1511
SANDP-500,30,20160623,173000,2100.2,2103.47,2099.89,2101.54,1326
SANDP-500,30,20160623,180000,2101.55,2103.21,2098.8,2102.68,1188
SANDP-500,30,20160623,183000,2102.53,2106.32,2102.52,2106.31,1087
SANDP-500,30,20160623,190000,2106.3,2107.3,2105.49,2106.57,998
SANDP-500,30,20160623,193000,2106.58,2107.68,2105.83,2105.91,870
SANDP-500,30,20160623,200000,2105.9,2106.09,2103.68,2104.71,891
SANDP-500,30,20160623,203000,2104.73,2106.01,2103.88,2105.14,886
SANDP-500,30,20160623,210000,2105.13,2105.46,2102.98,2104.08,819
SANDP-500,30,20160623,213000,2104.07,2105.25,2103.2,2104.78,834
SANDP-500,30,20160623,220000,2104.75,2107.12,2104.4,2106.18,880
SANDP-500,30,20160623,223000,2106.19,2106.5,2104.37,2104.67,825
SANDP-500,30,20160623,230000,2104.68,2112.99,2104.57,2112.93,1171
SANDP-500,30,20160623,233000,2112.95,2113.32,2112.95,2113.32,32
SANDP-500,30,20160624,170000,2095.92,2095.92,2054.96,2064.83,1661
SANDP-500,30,20160624,173000,2064.81,2073.47,2061.4,2064.58,1606
SANDP-500,30,20160624,180000,2064.55,2066.92,2060.43,2060.43,1526
SANDP-500,30,20160624,183000,2060.46,2061.2,2052.82,2056.8,1479
SANDP-500,30,20160624,190000,2056.83,2060.82,2055.4,2058.11,1464
SANDP-500,30,20160624,193000,2058.1,2059.06,2050.78,2053.85,1334
SANDP-500,30,20160624,200000,2053.84,2054.18,2045.96,2047.44,1262
SANDP-500,30,20160624,203000,2047.45,2050.12,2046.07,2049.75,1306
SANDP-500,30,20160624,210000,2049.76,2053.91,2049.12,2050.61,1230
SANDP-500,30,20160624,213000,2050.63,2052.44,2045.13,2045.34,1260
SANDP-500,30,20160624,220000,2045.36,2047.55,2040.12,2044.54,1337
SANDP-500,30,20160624,223000,2044.55,2046.14,2032.57,2035.89,1416
SANDP-500,30,20160624,230000,2035.7,2049.1,2035.28,2037.05,1459
SANDP-500,30,20160624,233000,2037.32,2037.39,2037.28,2037.3,28
SANDP-500,30,20160625,0,2037.41,2037.41,2037.41,2037.41,1
SANDP-500,30,20160627,170000,2031.45,2031.45,2008.34,2009.18,1629
SANDP-500,30,20160627,173000,2008.93,2012.79,1998.69,1999.25,1550
SANDP-500,30,20160627,180000,1999.28,2003.26,1992.25,1992.83,1444
SANDP-500,30,20160627,183000,1992.84,1998.53,1991.72,1998.53,1491
SANDP-500,30,20160627,190000,1998.52,2005.08,1997.97,2002.13,1411
SANDP-500,30,20160627,193000,2002.12,2005.75,2000.6,2005.68,1310
SANDP-500,30,20160627,200000,2005.95,2006.31,1998.9,2001.95,1235
SANDP-500,30,20160627,203000,2001.96,2006.09,2001.28,2004.61,1257
SANDP-500,30,20160627,210000,2004.69,2005.03,1997.05,1999.26,1317
SANDP-500,30,20160627,213000,1999.22,2000.37,1994.53,1999.36,1329
SANDP-500,30,20160627,220000,1999.39,2001.71,1993.78,1994.85,1316
SANDP-500,30,20160627,223000,1994.88,1999.04,1991.68,1995.57,1327
SANDP-500,30,20160627,230000,1995.46,2003.85,1994.29,2000.78,1402
SANDP-500,30,20160627,233000,2000.62,2000.62,2000.53,2000.54,23
SANDP-500,30,20160628,170000,2006.67,2027.1,2006.67,2025.76,1595
SANDP-500,30,20160628,173000,2025.84,2027.13,2021.56,2021.98,1428
SANDP-500,30,20160628,180000,2021.93,2024.21,2019.61,2020.46,1372
SANDP-500,30,20160628,183000,2020.45,2021.41,2015.88,2016.1,1365
SANDP-500,30,20160628,190000,2016.18,2022.95,2016.18,2022.35,1263
SANDP-500,30,20160628,193000,2022.34,2022.64,2019.88,2020.45,1079
SANDP-500,30,20160628,200000,2020.48,2024.88,2020.48,2023.29,1089
SANDP-500,30,20160628,203000,2023.28,2023.52,2019.25,2019.97,1136
SANDP-500,30,20160628,210000,2019.96,2021.67,2018.61,2020.71,1154
SANDP-500,30,20160628,213000,2020.7,2021.71,2018.05,2020.6,1137
SANDP-500,30,20160628,220000,2020.62,2033.45,2020.55,2031.79,1224
SANDP-500,30,20160628,223000,2031.78,2034.36,2028.09,2029.54,1226
SANDP-500,30,20160628,230000,2029.57,2036,2028.64,2035.95,1384
SANDP-500,30,20160628,233000,2035.91,2036.09,2035.91,2036.09,19
SANDP-500,30,20160629,170000,2042.69,2056.44,2042.69,2054.52,1586
SANDP-500,30,20160629,173000,2053.95,2059.79,2053.12,2059.19,1415
SANDP-500,30,20160629,180000,2059.2,2061.25,2057.87,2059.71,1356
SANDP-500,30,20160629,183000,2059.72,2063.45,2059.71,2063.41,1239
SANDP-500,30,20160629,190000,2063.43,2066.27,2062.9,2065.48,1170
SANDP-500,30,20160629,193000,2065.39,2068.15,2065.05,2068.02,1027
SANDP-500,30,20160629,200000,2068.01,2068.01,2064.39,2064.95,1011
SANDP-500,30,20160629,203000,2064.96,2065.72,2063.11,2064.68,984
SANDP-500,30,20160629,210000,2064.67,2066.7,2064.64,2066.67,980
SANDP-500,30,20160629,213000,2066.65,2069.77,2066.29,2068.95,1061
SANDP-500,30,20160629,220000,2068.97,2071.08,2067.82,2070.51,1100
SANDP-500,30,20160629,223000,2070.5,2073.13,2070.43,2072.56,1108
SANDP-500,30,20160629,230000,2072.57,2072.61,2068.44,2070.45,1286
SANDP-500,30,20160629,233000,2070.5,2070.77,2070.5,2070.77,36
SANDP-500,30,20160630,170000,2073.17,2076.74,2070,2070.76,1593
SANDP-500,30,20160630,173000,2070.75,2074.46,2070,2071.65,1453
SANDP-500,30,20160630,180000,2071.64,2080.82,2071.58,2080.8,1373
SANDP-500,30,20160630,183000,2080.81,2083.57,2079.31,2082.63,1365
SANDP-500,30,20160630,190000,2082.64,2085.23,2081.5,2084.01,1280
SANDP-500,30,20160630,193000,2084.18,2091.37,2084.16,2090.86,1246
SANDP-500,30,20160630,200000,2090.85,2092.81,2089.41,2092.5,1151
SANDP-500,30,20160630,203000,2092.47,2093.21,2089.64,2090.49,1114
SANDP-500,30,20160630,210000,2090.5,2091.86,2089.75,2091.78,1067
SANDP-500,30,20160630,213000,2091.79,2096.68,2091.69,2092.84,1137
SANDP-500,30,20160630,220000,2092.86,2096.58,2091.77,2095.72,1180
SANDP-500,30,20160630,223000,2095.82,2096.62,2092.29,2095.9,1172
SANDP-500,30,20160630,230000,2095.94,2098.93,2092.49,2098.93,1336
SANDP-500,30,20160630,233000,2098.94,2098.94,2098.84,2098.86,32
SANDP-500,30,20160701,170000,2099.34,2105.15,2097.9,2104.31,1507
SANDP-500,30,20160701,173000,2105.28,2107.68,2104.59,2107.47,1332
SANDP-500,30,20160701,180000,2107.5,2108.71,2106.54,2107.99,1248
SANDP-500,30,20160701,183000,2107.98,2108.43,2103.39,2104.38,1220
SANDP-500,30,20160701,190000,2104.39,2104.99,2103.05,2104.82,1113
SANDP-500,30,20160701,193000,2104.81,2105.48,2101.1,2101.89,1015
